prospect_id,rep_id,company_name,company_size,lead_source,product_interest,quarter,created_date,status,meetings_held,closed_date,proposed_value_usd,closed_value_usd
PROS-06912,REP-0079,Northgate Networks,51-200,Conference,Cloud Compute,Q2 2026,2026-05-29,Lost,2,2026-06-22,22100,
PROS-06913,REP-0094,Wavefront Technologies,201-1000,LinkedIn,Cloud Storage,Q1 2026,2026-03-29,Won,3,2026-04-10,17800,16700
PROS-06914,REP-0034,Ridgeline Group,201-1000,Conference,Cloud Storage,Q1 2026,2026-02-17,Dead,1,,11400,
PROS-06915,REP-0017,Lattice Solutions,201-1000,LinkedIn,Data Analytics,Q1 2026,2026-02-25,Dead,0,,49700,
PROS-06916,REP-0041,Granite Systems,51-200,Paid Marketing,Security Suite,Q1 2026,2026-02-26,Lost,3,2026-04-05,84400,
PROS-06917,REP-0102,Orbit Labs,1-50,Cold Outreach,Cloud Compute,Q2 2026,2026-04-24,Lost,5,2026-05-13,5200,
PROS-06918,REP-0011,Horizon Solutions,1-50,Referral,AI Platform,Q1 2026,2026-01-06,Lost,3,2026-01-20,16700,
PROS-06919,REP-0024,Solace Labs,51-200,Paid Marketing,AI Platform,Q1 2026,2026-02-24,Lost,2,2026-03-07,42600,
PROS-06920,REP-0061,Zenith Group,1000-5000,Referral,Cloud Compute,Q2 2026,2026-05-14,Dead,0,,57500,
PROS-06921,REP-0066,Horizon Group,201-1000,Conference,Cloud Compute,Q4 2025,2025-11-01,Dead,2,,37800,
PROS-06922,REP-0068,Catalyst Technologies,51-200,Website Inquiry,Cloud Compute,Q4 2025,2025-11-27,Dead,0,,23400,
PROS-06923,REP-0107,Ridgeline Partners,1000-5000,Referral,Cloud Storage,Q2 2026,2026-06-12,Open,1,,36800,
PROS-06924,REP-0063,Pulse Systems,51-200,LinkedIn,Cloud Compute,Q2 2026,2026-05-19,Lost,2,2026-06-10,12900,
PROS-06925,REP-0024,Anchor Dynamics,201-1000,Referral,AI Platform,Q1 2026,2026-02-07,Dead,0,,55300,
PROS-06926,REP-0063,Anchor Group,51-200,Paid Marketing,Cloud Compute,Q1 2026,2026-01-25,Dead,0,,13800,
PROS-06927,REP-0085,Apex Dynamics,5000+,Conference,Cloud Storage,Q1 2026,2026-02-23,Won,4,2026-03-27,37300,39100
PROS-06928,REP-0104,Orbit Labs,1000-5000,LinkedIn,Data Analytics,Q1 2026,2026-03-08,Lost,4,2026-06-03,56100,
PROS-06929,REP-0063,Ironclad Technologies,51-200,Paid Marketing,Cloud Compute,Q4 2025,2025-12-28,Lost,5,2026-01-06,22600,
PROS-06930,REP-0032,Apex Works,1000-5000,Paid Marketing,Cloud Storage,Q4 2025,2025-12-05,Dead,1,,14900,
PROS-06931,REP-0006,Ember Dynamics,1000-5000,LinkedIn,Security Suite,Q1 2026,2026-03-12,Dead,0,,55400,
PROS-06932,REP-0028,Quantum Works,1-50,Cold Outreach,AI Platform,Q4 2025,2025-10-06,Dead,0,,52200,
PROS-06933,REP-0082,Orbit Works,51-200,Cold Outreach,AI Platform,Q2 2026,2026-05-13,Dead,0,,33100,
PROS-06934,REP-0076,Summit Solutions,201-1000,LinkedIn,Cloud Compute,Q4 2025,2025-12-31,Lost,3,2026-01-17,19600,
PROS-06935,REP-0036,Drift Partners,201-1000,Paid Marketing,Cloud Compute,Q4 2025,2025-10-07,Won,6,2025-10-25,27300,25100
PROS-06936,REP-0029,Redshift Group,201-1000,Referral,AI Platform,Q4 2025,2025-11-12,Lost,2,2025-12-29,49600,
PROS-06937,REP-0018,Atlas Labs,5000+,Website Inquiry,AI Platform,Q2 2026,2026-05-15,Lost,5,2026-06-28,190000,
PROS-06938,REP-0022,Beacon Digital,1000-5000,Website Inquiry,Cloud Compute,Q4 2025,2025-11-06,Lost,4,2025-12-12,58200,
PROS-06939,REP-0039,Zenith Holdings,5000+,Paid Marketing,Data Analytics,Q1 2026,2026-02-15,Dead,0,,153500,
PROS-06940,REP-0062,Orbit Systems,201-1000,Referral,Data Analytics,Q4 2025,2025-11-29,Lost,3,2025-12-06,24400,
PROS-06941,REP-0105,Lattice Holdings,1000-5000,Cold Outreach,Security Suite,Q2 2026,2026-05-12,Dead,0,,109600,
PROS-06942,REP-0008,Pulse Holdings,201-1000,Paid Marketing,Cloud Compute,Q1 2026,2026-03-14,Dead,2,,28000,
PROS-06943,REP-0028,Cobalt Partners,1-50,Paid Marketing,Cloud Storage,Q4 2025,2025-12-19,Lost,3,2026-01-06,5200,
PROS-06944,REP-0087,Meridian Digital,201-1000,Inbound Call,Security Suite,Q1 2026,2026-03-20,Lost,5,2026-04-17,58700,
PROS-06945,REP-0062,Pulse Digital,51-200,Inbound Call,Security Suite,Q4 2025,2025-11-29,Dead,0,,20600,
PROS-06946,REP-0020,Solace Labs,1000-5000,Paid Marketing,AI Platform,Q1 2026,2026-01-19,Dead,0,,84100,
PROS-06947,REP-0047,Lattice Systems,1000-5000,Inbound Call,Data Analytics,Q4 2025,2025-11-26,Lost,5,2025-12-17,40000,
PROS-06948,REP-0105,Fusion Digital,51-200,LinkedIn,Cloud Storage,Q2 2026,2026-04-07,Dead,1,,8000,
PROS-06949,REP-0110,Ironclad Group,201-1000,Paid Marketing,Data Analytics,Q4 2025,2025-12-21,Lost,5,2026-01-27,31800,
PROS-06950,REP-0026,Drift Group,1000-5000,LinkedIn,Security Suite,Q2 2026,2026-04-14,Dead,1,,49600,
PROS-06951,REP-0106,Ridgeline Group,1000-5000,Paid Marketing,AI Platform,Q4 2025,2025-11-22,Lost,5,2025-12-12,124100,
PROS-06952,REP-0065,Vertex Solutions,51-200,Website Inquiry,AI Platform,Q1 2026,2026-01-17,Lost,2,2026-02-21,64300,
PROS-06953,REP-0068,Orbit Holdings,51-200,Website Inquiry,Cloud Compute,Q1 2026,2026-02-03,Lost,4,2026-03-10,11500,
PROS-06954,REP-0108,Summit Dynamics,51-200,Conference,AI Platform,Q2 2026,2026-05-11,Won,2,2026-05-21,54100,57000
PROS-06955,REP-0070,Northgate Works,1000-5000,Website Inquiry,Cloud Storage,Q1 2026,2026-02-23,Lost,3,2026-03-10,28400,
PROS-06956,REP-0098,Redshift Systems,201-1000,Cold Outreach,AI Platform,Q2 2026,2026-05-16,Dead,0,,119500,
PROS-06957,REP-0028,Northgate Systems,51-200,Website Inquiry,AI Platform,Q2 2026,2026-06-28,Open,0,,46900,
PROS-06958,REP-0046,Horizon Systems,201-1000,Paid Marketing,Cloud Storage,Q2 2026,2026-05-26,Dead,0,,21100,
PROS-06959,REP-0029,Anchor Labs,201-1000,Conference,Data Analytics,Q4 2025,2025-11-30,Dead,1,,23400,
PROS-06960,REP-0019,Pulse Labs,51-200,Paid Marketing,AI Platform,Q4 2025,2025-10-08,Dead,0,,71700,
PROS-06961,REP-0014,Summit Dynamics,201-1000,Paid Marketing,AI Platform,Q2 2026,2026-04-13,Dead,0,,150000,
PROS-06962,REP-0013,Fusion Solutions,1000-5000,Paid Marketing,Security Suite,Q1 2026,2026-03-07,Dead,0,,74400,
PROS-06963,REP-0037,Horizon Holdings,201-1000,Cold Outreach,Security Suite,Q4 2025,2025-10-19,Lost,2,2025-11-29,110200,
PROS-06964,REP-0095,Granite Labs,1-50,Inbound Call,Security Suite,Q2 2026,2026-04-19,Won,4,2026-05-04,26600,30500
PROS-06965,REP-0042,Granite Partners,201-1000,Website Inquiry,AI Platform,Q4 2025,2025-10-06,Lost,2,2025-10-28,52400,
PROS-06966,REP-0074,Fusion Systems,51-200,Cold Outreach,Security Suite,Q1 2026,2026-03-27,Lost,2,2026-05-16,55500,
PROS-06967,REP-0056,Quantum Group,1-50,Referral,AI Platform,Q2 2026,2026-06-05,Lost,4,2026-06-29,35100,
PROS-06968,REP-0081,Helix Dynamics,1-50,Paid Marketing,Data Analytics,Q1 2026,2026-03-02,Lost,2,2026-03-27,15900,
PROS-06969,REP-0068,Cobalt Systems,51-200,Paid Marketing,AI Platform,Q2 2026,2026-04-13,Lost,5,2026-05-27,78100,
PROS-06970,REP-0007,Ironclad Labs,201-1000,LinkedIn,Security Suite,Q2 2026,2026-04-01,Won,5,2026-05-08,93400,95900
PROS-06971,REP-0087,Summit Digital,1000-5000,Cold Outreach,Cloud Compute,Q2 2026,2026-05-05,Lost,5,2026-06-20,64300,
PROS-06972,REP-0021,Vertex Group,201-1000,Referral,Cloud Compute,Q1 2026,2026-03-04,Dead,1,,13500,
PROS-06973,REP-0026,Ironclad Partners,1000-5000,LinkedIn,Cloud Compute,Q2 2026,2026-05-03,Dead,0,,65400,
PROS-06974,REP-0046,Anchor Labs,51-200,Paid Marketing,Cloud Compute,Q2 2026,2026-05-08,Dead,0,,20900,
PROS-06975,REP-0065,Granite Works,201-1000,Cold Outreach,AI Platform,Q1 2026,2026-01-03,Lost,4,2026-02-04,86700,
PROS-06976,REP-0016,Beacon Dynamics,5000+,LinkedIn,Data Analytics,Q1 2026,2026-02-12,Lost,2,2026-04-04,66300,
PROS-06977,REP-0044,Apex Group,1-50,LinkedIn,Data Analytics,Q4 2025,2025-10-28,Lost,4,2025-11-16,9700,
PROS-06978,REP-0081,Drift Networks,51-200,Paid Marketing,Security Suite,Q2 2026,2026-06-27,Open,0,,68200,
PROS-06979,REP-0052,Apex Systems,201-1000,Conference,Cloud Compute,Q4 2025,2025-12-12,Dead,0,,17900,
PROS-06980,REP-0032,Lattice Networks,5000+,LinkedIn,AI Platform,Q2 2026,2026-05-28,Lost,3,2026-06-27,182100,
PROS-06981,REP-0070,Catalyst Digital,51-200,Conference,Cloud Compute,Q1 2026,2026-01-13,Lost,4,2026-02-17,13300,
PROS-06982,REP-0060,Summit Labs,1000-5000,Inbound Call,Security Suite,Q1 2026,2026-03-26,Lost,5,2026-05-27,97200,
PROS-06983,REP-0059,Lattice Solutions,1-50,Cold Outreach,Cloud Compute,Q1 2026,2026-01-20,Won,4,2026-02-06,11200,9800
PROS-06984,REP-0102,Nova Systems,1-50,Website Inquiry,AI Platform,Q1 2026,2026-02-16,Lost,4,2026-03-08,24100,
PROS-06985,REP-0088,Atlas Group,51-200,Paid Marketing,Cloud Storage,Q1 2026,2026-01-03,Dead,0,,12700,
PROS-06986,REP-0010,Lattice Systems,1000-5000,LinkedIn,Cloud Storage,Q2 2026,2026-05-26,Lost,5,2026-06-29,13100,
PROS-06987,REP-0064,Nimbus Group,201-1000,LinkedIn,Cloud Compute,Q4 2025,2025-10-21,Lost,3,2025-11-23,22100,
PROS-06988,REP-0087,Vantage Industries,201-1000,Paid Marketing,Data Analytics,Q1 2026,2026-03-03,Lost,2,2026-03-31,48700,
PROS-06989,REP-0022,Atlas Holdings,1000-5000,LinkedIn,Cloud Compute,Q1 2026,2026-02-01,Dead,0,,28700,
PROS-06990,REP-0022,Ember Networks,1000-5000,Referral,Cloud Storage,Q1 2026,2026-02-26,Lost,4,2026-04-03,17100,
PROS-06991,REP-0025,Vantage Group,201-1000,Paid Marketing,Data Analytics,Q1 2026,2026-02-16,Lost,5,2026-03-05,51700,
PROS-06992,REP-0068,Pulse Industries,201-1000,Referral,AI Platform,Q2 2026,2026-06-01,Open,0,,90500,
PROS-06993,REP-0033,Atlas Technologies,5000+,Paid Marketing,Cloud Storage,Q1 2026,2026-02-18,Lost,3,2026-04-08,19800,
PROS-06994,REP-0109,Catalyst Group,51-200,Inbound Call,Cloud Storage,Q4 2025,2025-10-26,Lost,2,2025-11-03,16700,
PROS-06995,REP-0066,Zenith Works,1000-5000,Website Inquiry,Data Analytics,Q4 2025,2025-11-25,Dead,0,,85700,
PROS-06996,REP-0052,Anchor Holdings,1000-5000,Conference,Cloud Compute,Q4 2025,2025-11-22,Lost,5,2026-02-19,36900,
PROS-06997,REP-0029,Summit Technologies,201-1000,Cold Outreach,Data Analytics,Q1 2026,2026-02-24,Lost,2,2026-03-15,37200,
PROS-06998,REP-0015,Apex Works,1-50,Website Inquiry,AI Platform,Q2 2026,2026-05-03,Won,2,2026-05-14,29400,26200
PROS-06999,REP-0106,Ridgeline Solutions,201-1000,Website Inquiry,Cloud Storage,Q4 2025,2025-10-27,Dead,1,,19000,
PROS-07000,REP-0017,Apex Solutions,201-1000,Website Inquiry,Security Suite,Q1 2026,2026-03-20,Lost,2,2026-04-22,47300,
PROS-07001,REP-0005,Beacon Industries,51-200,Cold Outreach,Cloud Compute,Q1 2026,2026-01-16,Lost,4,2026-02-07,16000,
PROS-07002,REP-0109,Summit Solutions,1-50,Referral,Cloud Compute,Q4 2025,2025-11-21,Dead,0,,8200,
PROS-07003,REP-0002,Ironclad Systems,5000+,Paid Marketing,Security Suite,Q2 2026,2026-05-15,Lost,4,2026-06-30,100300,
PROS-07004,REP-0058,Orbit Industries,201-1000,Referral,AI Platform,Q1 2026,2026-02-17,Lost,4,2026-05-09,121300,
PROS-07005,REP-0036,Lattice Technologies,51-200,LinkedIn,Cloud Compute,Q4 2025,2025-12-16,Lost,4,2026-01-29,21400,
PROS-07006,REP-0088,Ember Technologies,1-50,Cold Outreach,Security Suite,Q2 2026,2026-06-30,Open,1,,17700,
PROS-07007,REP-0089,Meridian Solutions,1-50,Website Inquiry,Security Suite,Q4 2025,2025-12-23,Dead,0,,20900,
PROS-07008,REP-0035,Vertex Holdings,1000-5000,Cold Outreach,AI Platform,Q2 2026,2026-05-22,Lost,4,2026-06-28,267600,
PROS-07009,REP-0024,Anchor Technologies,51-200,Paid Marketing,AI Platform,Q1 2026,2026-02-22,Lost,4,2026-03-14,87600,
PROS-07010,REP-0091,Nova Holdings,51-200,Website Inquiry,Data Analytics,Q4 2025,2025-10-01,Lost,2,2025-10-29,15700,
PROS-07011,REP-0062,Sterling Networks,1-50,LinkedIn,Security Suite,Q4 2025,2025-11-19,Lost,3,2025-11-27,13800,
PROS-07012,REP-0071,Quantum Networks,201-1000,Cold Outreach,Cloud Compute,Q1 2026,2026-02-17,Lost,5,2026-03-08,28400,
PROS-07013,REP-0096,Lattice Networks,201-1000,Paid Marketing,Cloud Compute,Q2 2026,2026-06-17,Open,1,,33000,
PROS-07014,REP-0002,Northgate Works,1000-5000,Paid Marketing,Security Suite,Q2 2026,2026-06-18,Dead,0,,87100,
PROS-07015,REP-0016,Drift Digital,1000-5000,Website Inquiry,AI Platform,Q4 2025,2025-11-22,Lost,4,2026-01-03,195900,
PROS-07016,REP-0084,Orbit Digital,51-200,Paid Marketing,Cloud Compute,Q2 2026,2026-04-26,Dead,0,,28300,
PROS-07017,REP-0054,Nova Labs,201-1000,Conference,AI Platform,Q2 2026,2026-05-09,Dead,0,,59200,
PROS-07018,REP-0096,Vantage Holdings,1-50,Website Inquiry,AI Platform,Q2 2026,2026-06-20,Open,0,,36400,
PROS-07019,REP-0001,Beacon Systems,1000-5000,Inbound Call,AI Platform,Q4 2025,2025-12-31,Lost,3,2026-02-18,306500,
PROS-07020,REP-0106,Redshift Systems,51-200,Paid Marketing,AI Platform,Q4 2025,2025-10-05,Lost,3,2025-11-06,46700,
PROS-07021,REP-0087,Lattice Labs,1000-5000,LinkedIn,AI Platform,Q2 2026,2026-05-21,Dead,0,,182900,
PROS-07022,REP-0063,Apex Technologies,51-200,Cold Outreach,Cloud Storage,Q4 2025,2025-11-26,Won,4,2025-12-11,9000,8300
PROS-07023,REP-0092,Meridian Networks,1000-5000,Cold Outreach,Cloud Compute,Q1 2026,2026-02-15,Lost,3,2026-04-25,51600,
PROS-07024,REP-0083,Horizon Group,1000-5000,Cold Outreach,Cloud Compute,Q1 2026,2026-01-27,Lost,3,2026-02-26,45000,
PROS-07025,REP-0054,Sterling Partners,1000-5000,LinkedIn,Cloud Storage,Q4 2025,2025-12-24,Dead,0,,23400,
PROS-07026,REP-0038,Zenith Dynamics,51-200,Cold Outreach,AI Platform,Q2 2026,2026-05-26,Lost,3,2026-06-29,52600,
PROS-07027,REP-0085,Ember Digital,1000-5000,Inbound Call,Data Analytics,Q4 2025,2025-10-14,Lost,4,2026-01-04,69300,
PROS-07028,REP-0095,Zenith Networks,1-50,Paid Marketing,Data Analytics,Q1 2026,2026-03-04,Dead,0,,13400,
PROS-07029,REP-0038,Drift Labs,1000-5000,Website Inquiry,Cloud Compute,Q2 2026,2026-06-16,Open,0,,65900,
PROS-07030,REP-0046,Beacon Systems,201-1000,Cold Outreach,Cloud Compute,Q1 2026,2026-01-04,Won,6,2026-02-08,20900,20200
PROS-07031,REP-0044,Atlas Works,51-200,Paid Marketing,AI Platform,Q2 2026,2026-06-02,Open,0,,72100,
PROS-07032,REP-0009,Meridian Solutions,5000+,Website Inquiry,Cloud Storage,Q1 2026,2026-01-02,Lost,5,2026-04-02,31900,
PROS-07033,REP-0089,Vantage Solutions,51-200,Cold Outreach,Security Suite,Q2 2026,2026-04-30,Lost,3,2026-05-17,25900,
PROS-07034,REP-0028,Drift Industries,1-50,Paid Marketing,Cloud Storage,Q1 2026,2026-01-30,Lost,3,2026-02-13,6200,
PROS-07035,REP-0025,Ember Works,201-1000,Website Inquiry,AI Platform,Q2 2026,2026-06-04,Open,0,,131700,
PROS-07036,REP-0045,Vantage Labs,1000-5000,Website Inquiry,Cloud Compute,Q2 2026,2026-05-26,Lost,2,2026-06-29,45800,
PROS-07037,REP-0072,Vantage Group,51-200,Cold Outreach,AI Platform,Q1 2026,2026-02-28,Dead,0,,92700,
PROS-07038,REP-0056,Vantage Labs,1-50,Cold Outreach,AI Platform,Q1 2026,2026-02-22,Dead,1,,31700,
PROS-07039,REP-0063,Lattice Labs,1-50,Cold Outreach,Data Analytics,Q2 2026,2026-06-05,Open,2,,9200,
PROS-07040,REP-0107,Apex Technologies,1000-5000,Paid Marketing,Cloud Compute,Q1 2026,2026-03-07,Dead,0,,61400,
PROS-07041,REP-0064,Redshift Partners,51-200,Cold Outreach,Cloud Storage,Q4 2025,2025-12-16,Lost,4,2026-01-16,6400,
PROS-07042,REP-0001,Atlas Systems,201-1000,Paid Marketing,Cloud Compute,Q4 2025,2025-12-15,Dead,0,,24500,
PROS-07043,REP-0096,Drift Systems,1-50,Paid Marketing,Cloud Storage,Q4 2025,2025-10-29,Lost,3,2025-11-22,6100,
PROS-07044,REP-0024,Wavefront Solutions,51-200,LinkedIn,Cloud Compute,Q4 2025,2025-12-20,Dead,0,,19600,
PROS-07045,REP-0087,Beacon Systems,201-1000,Website Inquiry,Cloud Compute,Q1 2026,2026-02-15,Dead,0,,24800,
PROS-07046,REP-0081,Vantage Group,51-200,LinkedIn,Security Suite,Q2 2026,2026-05-15,Dead,0,,27700,
PROS-07047,REP-0011,Granite Solutions,1-50,LinkedIn,Cloud Compute,Q4 2025,2025-11-12,Lost,5,2025-11-26,7700,
PROS-07048,REP-0057,Solace Works,1000-5000,Cold Outreach,AI Platform,Q1 2026,2026-03-30,Lost,5,2026-06-21,57700,
PROS-07049,REP-0026,Wavefront Holdings,201-1000,Inbound Call,Cloud Compute,Q1 2026,2026-03-16,Lost,5,2026-04-06,26000,
PROS-07050,REP-0054,Meridian Systems,51-200,Conference,AI Platform,Q1 2026,2026-03-04,Won,3,2026-04-19,129200,114100
PROS-07051,REP-0108,Fusion Dynamics,51-200,Cold Outreach,Cloud Storage,Q1 2026,2026-01-22,Lost,2,2026-02-02,8400,
PROS-07052,REP-0092,Fusion Technologies,5000+,LinkedIn,Cloud Storage,Q2 2026,2026-06-16,Open,1,,36300,
PROS-07053,REP-0076,Ironclad Technologies,51-200,Conference,AI Platform,Q4 2025,2025-11-17,Won,2,2025-12-08,89900,78200
PROS-07054,REP-0038,Fusion Group,1000-5000,Conference,Cloud Compute,Q4 2025,2025-11-02,Dead,0,,44100,
PROS-07055,REP-0028,Zenith Industries,1-50,LinkedIn,AI Platform,Q2 2026,2026-05-22,Lost,4,2026-06-03,29400,
PROS-07056,REP-0010,Nimbus Networks,201-1000,Paid Marketing,AI Platform,Q2 2026,2026-06-08,Open,1,,119800,
PROS-07057,REP-0076,Cobalt Partners,1-50,Referral,Cloud Storage,Q4 2025,2025-12-02,Dead,1,,5700,
PROS-07058,REP-0099,Pulse Dynamics,51-200,Website Inquiry,Cloud Storage,Q4 2025,2025-10-04,Lost,2,2025-11-12,14200,
PROS-07059,REP-0062,Nova Networks,1-50,LinkedIn,Cloud Storage,Q2 2026,2026-05-21,Lost,4,2026-06-03,5200,
PROS-07060,REP-0067,Ember Systems,1000-5000,Paid Marketing,Cloud Compute,Q4 2025,2025-11-04,Dead,1,,43300,
PROS-07061,REP-0020,Vantage Partners,1000-5000,LinkedIn,AI Platform,Q1 2026,2026-02-15,Dead,1,,189400,
PROS-07062,REP-0059,Nova Industries,1-50,Inbound Call,AI Platform,Q2 2026,2026-04-24,Lost,2,2026-05-07,18400,
PROS-07063,REP-0007,Pulse Works,201-1000,Website Inquiry,Data Analytics,Q1 2026,2026-03-03,Lost,5,2026-04-07,58200,
PROS-07064,REP-0034,Drift Industries,201-1000,Conference,Cloud Storage,Q2 2026,2026-05-22,Lost,4,2026-06-30,10200,
PROS-07065,REP-0090,Vantage Industries,5000+,Paid Marketing,Data Analytics,Q1 2026,2026-03-25,Lost,3,2026-04-29,54500,
PROS-07066,REP-0010,Helix Labs,201-1000,Website Inquiry,Cloud Compute,Q2 2026,2026-06-15,Open,1,,17400,
PROS-07067,REP-0091,Ember Holdings,201-1000,Inbound Call,Security Suite,Q1 2026,2026-01-29,Lost,2,2026-02-21,69700,
PROS-07068,REP-0096,Orbit Industries,1-50,Referral,Cloud Storage,Q2 2026,2026-04-02,Dead,0,,7900,
PROS-07069,REP-0058,Quantum Digital,5000+,Paid Marketing,AI Platform,Q2 2026,2026-05-11,Won,6,2026-06-30,247900,235400
PROS-07070,REP-0062,Catalyst Industries,1-50,LinkedIn,AI Platform,Q1 2026,2026-03-31,Lost,4,2026-04-14,40100,
PROS-07071,REP-0008,Redshift Digital,201-1000,Cold Outreach,Cloud Compute,Q4 2025,2025-10-23,Lost,2,2025-11-23,40500,
PROS-07072,REP-0047,Vantage Systems,201-1000,Cold Outreach,Cloud Storage,Q4 2025,2025-12-06,Dead,0,,11100,
PROS-07073,REP-0063,Lattice Group,1-50,Cold Outreach,AI Platform,Q2 2026,2026-06-12,Lost,3,2026-06-28,55500,
PROS-07074,REP-0011,Orbit Holdings,51-200,Cold Outreach,Cloud Storage,Q1 2026,2026-03-13,Lost,4,2026-03-27,7900,
PROS-07075,REP-0003,Northgate Technologies,51-200,Cold Outreach,Data Analytics,Q1 2026,2026-01-01,Lost,3,2026-01-19,27000,
PROS-07076,REP-0053,Solace Industries,1-50,Paid Marketing,Data Analytics,Q2 2026,2026-04-02,Lost,4,2026-04-15,12000,
PROS-07077,REP-0049,Orbit Networks,51-200,Conference,Security Suite,Q2 2026,2026-05-25,Lost,5,2026-06-28,44200,
PROS-07078,REP-0069,Horizon Solutions,201-1000,Paid Marketing,Cloud Compute,Q4 2025,2025-11-16,Dead,0,,36700,
PROS-07079,REP-0063,Zenith Networks,201-1000,Paid Marketing,Cloud Compute,Q2 2026,2026-04-17,Lost,5,2026-04-29,17200,
PROS-07080,REP-0109,Northgate Group,51-200,Conference,AI Platform,Q4 2025,2025-12-10,Won,3,2025-12-31,65800,70400
PROS-07081,REP-0054,Northgate Group,51-200,Paid Marketing,Cloud Storage,Q1 2026,2026-02-05,Lost,5,2026-03-02,10200,
PROS-07082,REP-0098,Atlas Holdings,201-1000,Paid Marketing,Security Suite,Q1 2026,2026-03-17,Lost,2,2026-04-12,97800,
PROS-07083,REP-0054,Ember Industries,201-1000,LinkedIn,Data Analytics,Q2 2026,2026-04-12,Won,3,2026-05-21,25600,28400
PROS-07084,REP-0030,Drift Group,1000-5000,Website Inquiry,Data Analytics,Q1 2026,2026-03-20,Lost,2,2026-06-10,69400,
PROS-07085,REP-0059,Helix Holdings,201-1000,Paid Marketing,Security Suite,Q4 2025,2025-11-18,Lost,2,2025-11-30,79200,
PROS-07086,REP-0092,Vertex Labs,5000+,Inbound Call,Cloud Compute,Q4 2025,2025-10-06,Lost,2,2025-11-21,60700,
PROS-07087,REP-0085,Anchor Systems,1000-5000,Cold Outreach,Cloud Storage,Q4 2025,2025-10-14,Lost,4,2026-01-06,20800,
PROS-07088,REP-0046,Beacon Systems,51-200,Paid Marketing,Cloud Compute,Q1 2026,2026-02-16,Lost,4,2026-03-22,14100,
PROS-07089,REP-0067,Nimbus Industries,1000-5000,Cold Outreach,Cloud Storage,Q1 2026,2026-03-28,Dead,0,,17500,
PROS-07090,REP-0092,Beacon Works,5000+,Paid Marketing,Cloud Storage,Q1 2026,2026-03-08,Lost,2,2026-04-12,38300,
PROS-07091,REP-0049,Catalyst Partners,1000-5000,LinkedIn,Security Suite,Q2 2026,2026-04-29,Dead,1,,47900,
PROS-07092,REP-0046,Redshift Industries,1000-5000,Referral,Cloud Compute,Q4 2025,2025-10-18,Won,4,2025-12-05,56300,63900
PROS-07093,REP-0030,Apex Digital,201-1000,Website Inquiry,Data Analytics,Q1 2026,2026-03-19,Lost,4,2026-06-04,28200,
PROS-07094,REP-0084,Northgate Solutions,201-1000,Paid Marketing,Data Analytics,Q2 2026,2026-04-12,Dead,0,,51500,
PROS-07095,REP-0004,Beacon Systems,1-50,Paid Marketing,AI Platform,Q2 2026,2026-06-29,Open,0,,62200,
PROS-07096,REP-0054,Sterling Systems,1000-5000,Cold Outreach,Cloud Compute,Q4 2025,2025-12-29,Dead,1,,68200,
PROS-07097,REP-0032,Helix Holdings,1000-5000,Cold Outreach,Cloud Compute,Q1 2026,2026-03-22,Lost,5,2026-05-16,25800,
PROS-07098,REP-0097,Fusion Industries,51-200,Cold Outreach,Cloud Compute,Q4 2025,2025-12-10,Lost,5,2026-01-19,11500,
PROS-07099,REP-0064,Ironclad Networks,201-1000,Paid Marketing,Cloud Compute,Q2 2026,2026-06-01,Open,0,,28700,
PROS-07100,REP-0024,Helix Partners,1-50,Inbound Call,Security Suite,Q1 2026,2026-03-07,Lost,4,2026-03-19,21800,
PROS-07101,REP-0071,Fusion Holdings,51-200,Cold Outreach,Security Suite,Q2 2026,2026-06-26,Open,0,,19600,
PROS-07102,REP-0061,Nova Systems,5000+,Cold Outreach,Data Analytics,Q2 2026,2026-06-09,Open,1,,104300,
PROS-07103,REP-0085,Summit Works,1000-5000,LinkedIn,Cloud Compute,Q1 2026,2026-02-04,Lost,4,2026-04-08,33000,
PROS-07104,REP-0025,Summit Systems,1000-5000,Website Inquiry,Cloud Storage,Q4 2025,2025-11-15,Won,3,2025-12-03,16100,14600
PROS-07105,REP-0028,Apex Solutions,51-200,Website Inquiry,Data Analytics,Q2 2026,2026-04-09,Dead,0,,27400,
PROS-07106,REP-0065,Sterling Industries,1000-5000,Referral,Cloud Compute,Q2 2026,2026-05-08,Dead,1,,36300,
PROS-07107,REP-0036,Quantum Holdings,51-200,Cold Outreach,Cloud Compute,Q1 2026,2026-03-07,Lost,2,2026-04-14,33700,
PROS-07108,REP-0015,Fusion Dynamics,1-50,Paid Marketing,Cloud Storage,Q1 2026,2026-02-12,Dead,0,,8400,
PROS-07109,REP-0010,Summit Networks,1000-5000,Referral,Cloud Storage,Q4 2025,2025-12-02,Dead,0,,18500,
PROS-07110,REP-0008,Drift Networks,1000-5000,Paid Marketing,Cloud Compute,Q1 2026,2026-02-08,Dead,0,,72000,
PROS-07111,REP-0024,Summit Digital,51-200,Paid Marketing,Data Analytics,Q4 2025,2025-11-12,Lost,3,2025-11-21,24700,
PROS-07112,REP-0004,Sterling Digital,51-200,Cold Outreach,Security Suite,Q4 2025,2025-11-18,Dead,0,,33500,
PROS-07113,REP-0088,Fusion Solutions,51-200,Paid Marketing,AI Platform,Q4 2025,2025-10-15,Dead,2,,90500,
PROS-07114,REP-0075,Fusion Dynamics,1000-5000,Inbound Call,Cloud Storage,Q1 2026,2026-01-01,Lost,3,2026-02-05,19500,
